Article ID,Sentence ID,Sentence,Article,Link,Category,Subcategory,Number of Words
9,351,"Die Klimamodelle beschreiben derzeit auf globaler Ebene die Folgen recht gut, können diese jedoch auf regionaler Ebene nur recht unsicher abschätzen.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,21
9,352,"Wie stark die Veränderungen sein werden, hängt davon ab, wie rasch der Klimawandel fortschreitet.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,14
9,353,"Falls er in sehr kurzer Zeit erfolgen sollte, werden sowohl die ökonomischen Anpassungskosten als auch die Einflüsse auf die Natur voraussichtlich drastisch spürbar sein.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,24
9,354,"Der Erwärmungstrend setzt absehbar nicht nur die Ökosysteme, sondern auch Milliarden Menschen enormen Belastungen z.B. hinsichtlich der Wasserversorgung aus.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,19
9,355,"Dem IPCC zufolge weisen von 29 436 Serien mit Beobachtungsdaten aus 75 Studien, die signifikante Veränderungen in physikalischen oder biologischen Systemen aufzeigen, 89 % mit den Erwartungen über eine erwärmte Welt übereinstimmende Veränderungen auf.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,34
9,356,"Mit über 28.000 Datensätzen zu biologischen Veränderungen ist Europa hierbei deutlich überrepräsentiert, doch dass hiervon 90 % eine mit der Erwärmung übereinstimmende Veränderung anzeigen macht das Ergebnis auch sehr robust.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,30
9,357,"In anderen Regionen und weltweit zu den physikalischen Systemen liegen deutlich weniger Datensätze vor, deren Kongruenz mit dem Erwärmungssignal allerdings mit 88 % bis 100 % ebenfalls sehr hoch liegt.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,30
9,358,Infolge der Eisschmelze in der Arktis und dem damit einhergehenden Verlust an beschwerender Masse steigt beispielsweise die Landmasse (-> „Landfläche“) Skandinaviens in Finnland und Schweden schneller als der regionale Meeresspiegel.,Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,30
9,359,Am Bottnischen Meerbusen steigt nach Daten des Permanent Service of Mean Sea Level das Land jährlich um bis zu sieben Millimeter.,Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,21
9,360,Finnland gewinnt jährlich vor allem an seiner Küstenlinie jedes Jahr 700 Hektar Fläche.,Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,13
9,361,Bei Ratan in der schwedischen Gemeinde Robertsfors stieg die Küstenlinie gegenüber dem (ebenfalls steigenden) Meeresspiegel seit Beginn der Messungen 1892 um nahezu einen Meter.,Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,24
9,362,"Den Hafen des schwedischen Luleå können viele Schiffe nicht mehr anlaufen, hier sinkt der Meeresspiegel jährlich ebenfalls um nahezu einen Zentimeter, prognostiziert für noch mindestens 600 weitere Jahre.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,28
9,363,Hier wird die Fahrrinne für rund 170 Mio. Euro tiefer gebaggert; im gegenüberliegenden finnischen Vaasa liegt ein früherer Hafen heute zehn Kilometer im Landesinneren.,Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,24
9,364,In mehreren tausend Jahren könnte es hier eine neue Landverbindung zwischen Schweden und Finnland geben.,Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,15
9,365,"Zwischen den globalen Temperaturen und der Biodiversität gibt es einen langfristigen Zusammenhang, der sich anhand von Fossilienfunden bis vor 520 Millionen Jahren feststellen lässt.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,24
9,366,In Zeiten höherer Temperaturen war die Artenvielfalt sowohl im Meer als auch am Land geringer als in Zeiten niedrigerer Temperaturen.,Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,20
9,367,"Dies deutet darauf hin, dass sich die globale Erwärmung negativ auf die Biodiversität auswirken könnte.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,15
9,368,Stark erhöhte CO2-Konzentrationen und schneller Klimawandel waren in der Erdgeschichte mehrfach wesentliche Ursachen von Massenaussterben.,Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,15
9,369,"Mittlerweile gilt als sehr wahrscheinlich, dass mit der Globalen Erwärmung das Artensterben beschleunigt wird.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,14
9,370,"Werden keine Maßnahmen zur Bekämpfung des Klimawandels getroffen, sind weltweit 16 % aller Arten vom Aussterben bedroht, wie eine 2015 in Science erschienene Übersichtsarbeit ergab.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,25
9,371,"Südamerika mit 23 und Australien mit 14 % sind die Kontinente mit dem größten Anteil bedrohter Arten, für Europa betrug der Anteil 6 %, für Nordamerika 5 %.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,28
9,372,"Bei Einhaltung des Zwei-Grad-Ziels könnte die Rate weltweit auf 5,2 % reduziert werden.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,13
9,373,"Laut dem vom Arktischen Rat in Auftrag gegebenen Arctic Climate Impact Assessment wird in zahlreichen polaren Gebieten die Artenvielfalt zunehmen, weil im Zuge der Erwärmung neue Arten in die Arktis einwandern werden und die Gesamtzahl der Arten und deren Produktivität zunehmen wird.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,42
9,374,In den Ozeanen ist weltweit etwa 50-mal mehr Kohlenstoff enthalten als in der Atmosphäre.,Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,14
9,375,Der Ozean wirkt als große Kohlenstoffdioxidsenke und nimmt circa ein Drittel der durch menschliche Aktivitäten freigesetzten Menge Kohlenstoffdioxid auf.,Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,19
9,376,In den oberen Schichten der Ozeane wird es teilweise durch Photosynthese gebunden.,Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,12
9,377,"Würden die Meere kein Kohlendioxid lösen, läge die atmosphärische Konzentration von Kohlenstoffdioxid einer Untersuchung aus dem Jahre 2004 zufolge um 55 ppm höher, zum damaligen Zeitpunkt also statt bei 380 ppm bei wenigstens 435 ppm.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,35
9,378,"Über den Zeitraum von Jahrhunderten gerechnet, sind die Ozeane in der Lage, bis zu 90 % der anthropogenen CO2-Emissionen aufzunehmen.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,20
9,379,"Verschiedene Effekte sorgen jedoch dafür, dass mit steigenden Temperaturen und wachsendem atmosphärischem CO2-Anteil die Aufnahmefähigkeit der Meere für Kohlenstoff abnimmt.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,20
9,380,"Wie weit die Aufnahmefähigkeit sinkt, lässt sich schwer beziffern.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,9
9,381,In einem Szenario mit über das 21. Jh. stark ansteigenden Emissionen (Business as usual) liegt der über diesen aufgenommene Anteil bei nur noch 22 %.,Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,25
9,382,Nur in einem Emissionsszenario mit strengem Klimaschutz steigt der aufgenommene Anteil.,Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,11
9,383,Als Folge der Erderwärmung erhöht sich der Meeresspiegel.,Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,8
9,384,"Zwischen 1901 und 2010 ist er um ca. 1,7 cm pro Jahrzehnt gestiegen, wobei sich der Anstieg seit 1993 auf ca. 3,2 cm pro Jahrzehnt erhöht hat.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,27
9,385,"Nach verschiedenen Szenarien des IPCC werden bis 2100 Anstiege zwischen 0,40 m bei strengem Klimaschutz und 0,67 m bei weiter steigenden Emissionen (Business as usual) gegenüber dem Stand der 1990er Jahre erwartet.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,32
9,386,"Die Erhöhung fällt nicht gleichmäßig aus, sondern stellt sich aufgrund von Meeresströmungen und anderen Faktoren regional unterschiedlich dar.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,18
9,387,Der mögliche Kollaps von Teilen des antarktischen Eisschildes[13][14] ist in diesen Berechnungen noch eingeschlossen und würde zu massiven zusätzlichen Erhöhungen führen.,Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,21
9,388,"Für die Meeresspiegelerhöhung werden im Wesentlichen zwei Faktoren verantwortlich gemacht: Zum einen dehnt sich das Meerwasser bei höheren Temperaturen stärker aus, zum anderen kommt es bei höheren Temperaturen zum verstärkten Abschmelzen von Gletschern (siehe unten).",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,35
9,389,"Allein für die thermische Ausdehnung bis 2100 werden Werte von 13–18 cm (bei Erhöhungen der Lufttemperatur um 1,1–1,5 °C) und 19–30 cm (bei 2,2–3,5 °C) genannt.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,26
9,390,Durch die zusätzlichen Beiträge des Schmelzwassers dürften diese sich noch verdoppeln.,Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,11
9,391,"Wenn sich die Erwärmung bei 3 °C gegenüber dem vorindustriellen Wert stabilisiert, wird eine Meeresspiegelerhöhung bis zum Jahr 2300 um 2,5–5,1 m prognostiziert.",Folgen der globalen Erwärmung,https://de.wikipedia.org/wiki/Folgen_der_globalen_Erw%C3%A4rmung,Wissenschaft,Umwelt- und Naturschutz,23
10,392,Als Versauerung der Meere wird die Abnahme des pH-Wertes des Meerwassers bezeichnet.,Versauerung der Meere,https://de.wikipedia.org/wiki/Versauerung_der_Meere,Wissenschaft,Umwelt- und Naturschutz,12
10,393,Verursacht wird sie durch die Aufnahme von Kohlenstoffdioxid (CO2) aus der Erdatmosphäre.,Versauerung der Meere,https://de.wikipedia.org/wiki/Versauerung_der_Meere,Wissenschaft,Umwelt- und Naturschutz,12
10,394,Der Vorgang zählt neben der globalen Erwärmung zu den Hauptfolgen der menschlichen Emissionen von Kohlenstoffdioxid.,Versauerung der Meere,https://de.wikipedia.org/wiki/Versauerung_der_Meere,Wissenschaft,Umwelt- und Naturschutz,15
10,395,"Während Kohlenstoffdioxid in der Erdatmosphäre physikalisch zu steigenden Temperaturen auf der Erde führt, wirkt es im Meerwasser chemisch.",Versauerung der Meere,https://de.wikipedia.org/wiki/Versauerung_der_Meere,Wissenschaft,Umwelt- und Naturschutz,18
10,396,Das Meerwasser ist leicht basisch.,Versauerung der Meere,https://de.wikipedia.org/wiki/Versauerung_der_Meere,Wissenschaft,Umwelt- und Naturschutz,5
10,397,"Durch die Versauerung wird es nicht sauer, sondern weniger basisch.",Versauerung der Meere,https://de.wikipedia.org/wiki/Versauerung_der_Meere,Wissenschaft,Umwelt- und Naturschutz,10
10,398,"Die Folgen dieser Versauerung betreffen zunächst kalkskelettbildende Lebewesen, deren Fähigkeit, sich Schutzhüllen bzw. Innenskelette zu bilden, bei sinkendem pH-Wert nachlässt.",Versauerung der Meere,https://de.wikipedia.org/wiki/Versauerung_der_Meere,Wissenschaft,Umwelt- und Naturschutz,20
10,399,"Weil diese Arten oft die Basis der Nahrungsketten in den Ozeanen bilden, können sich daraus weitere schwerwiegende Konsequenzen für die zahlreichen von ihnen abhängigen Meeresbewohner und in der Folge auch für die auf diese angewiesenen Menschen ergeben.",Versauerung der Meere,https://de.wikipedia.org/wiki/Versauerung_der_Meere,Wissenschaft,Umwelt- und Naturschutz,37
10,400,Der pH-Wert ist für ideal verdünnte Lösungen definiert und daher auf das salzhaltige Meereswasser nicht direkt anwendbar.,Versauerung der Meere,https://de.wikipedia.org/wiki/Versauerung_der_Meere,Wissenschaft,Umwelt- und Naturschutz,17
10,401,"Um Durchschnittswerte für Meereswasser angeben zu können, müssen darüber hinaus Modelle angewendet werden, um ein chemisches Gleichgewicht des Ozeans zu simulieren.",Versauerung der Meere,https://de.wikipedia.org/wiki/Versauerung_der_Meere,Wissenschaft,Umwelt- und Naturschutz,21
10,402,"Hierzu werden derzeit drei verschiedene Modelle mit daraus folgenden Skalen angewendet, die um bis zu 0,12 Einheiten auseinander liegen.",Versauerung der Meere,https://de.wikipedia.org/wiki/Versauerung_der_Meere,Wissenschaft,Umwelt- und Naturschutz,19
10,403,Durchschnittswerte können daher nur im Rahmen des zugrundeliegenden Modells verglichen werden.,Versauerung der Meere,https://de.wikipedia.org/wiki/Versauerung_der_Meere,Wissenschaft,Umwelt- und Naturschutz,11
10,404,Das Meerwasser ist mit einem pH-Wert um 8 leicht basisch.,Versauerung der Meere,https://de.wikipedia.org/wiki/Versauerung_der_Meere,Wissenschaft,Umwelt- und Naturschutz,10
10,405,"Nach einer Zusammenfassung der britischen Royal Society weist das Oberflächenwasser der Meere heute bis in eine Tiefe von 50 m typischerweise pH-Werte zwischen 7,9 und 8,25 auf, mit einem Durchschnittswert von 8,08.",Versauerung der Meere,https://de.wikipedia.org/wiki/Versauerung_der_Meere,Wissenschaft,Umwelt- und Naturschutz,32
10,406,"Die wichtigsten Ursachen für diese Differenz um 0,25 Einheiten sind die Temperatur des Wassers, der lokale Auftrieb von kohlenstoffdioxidreichem Tiefenwasser, sowie die biologische Produktivität, die dort, wo sie hoch ist, in Form von Meereslebewesen viel Kohlenstoffdioxid bindet und in tiefere Wasserschichten transportiert.",Versauerung der Meere,https://de.wikipedia.org/wiki/Versauerung_der_Meere,Wissenschaft,Umwelt- und Naturschutz,42
10,407,"Eine Möglichkeit, frühere pH-Werte zu rekonstruieren, bietet die Analyse von Sedimenten.",Versauerung der Meere,https://de.wikipedia.org/wiki/Versauerung_der_Meere,Wissenschaft,Umwelt- und Naturschutz,11
10,408,"Aus der isotopischen Zusammensetzung von Borhydroxiden lässt sich bestimmen, dass der pH-Wert an der Meeresoberfläche vor etwa 21 Millionen Jahren etwa 7,4 ± 0,2 betrug, bis er vor ungefähr 7,5 Millionen Jahren auf den Wert von 8,2 ± 0,2 stieg.",Versauerung der Meere,https://de.wikipedia.org/wiki/Versauerung_der_Meere,Wissenschaft,Umwelt- und Naturschutz,40
10,409,"Da der pH-Wert der Meere über den Henry-Koeffizienten direkt mit der Kohlenstoffdioxidkonzentration der Atmosphäre gekoppelt ist, lassen sich so auch Paläo-CO2-Konzentrationen bestimmen.",Versauerung der Meere,https://de.wikipedia.org/wiki/Versauerung_der_Meere,Wissenschaft,Umwelt- und Naturschutz,22
10,410,Bis zum Beginn der ozeanischen Versauerung infolge der einsetzenden Industrialisierung im 18. Jahrhundert und des steigenden Kohlenstoffdioxidausstoßes blieb dieser Wert in etwa konstant.,Versauerung der Meere,https://de.wikipedia.org/wiki/Versauerung_der_Meere,Wissenschaft,Umwelt- und Naturschutz,23
10,411,"Infolge des menschlichen Kohlenstoffdioxidausstoßes, der zu etwa einem Viertel von den Weltmeeren aufgenommen wird, stieg der Säuregrad der Ozeane seit Beginn der Industrialisierung um knapp 30 % an (Stand 2016).",Versauerung der Meere,https://de.wikipedia.org/wiki/Versauerung_der_Meere,Wissenschaft,Umwelt- und Naturschutz,30
